tool,benchmark,class,run,preparationTime,generationTime,executionTime,testcaseNumber,uncompilableNumber,brokenTests,failTests,linesTotal,linesCovered,linesCoverageRatio,conditionsTotal,conditionsCovered,conditionsCoverageRatio,mutantsTotal,mutantsCovered,mutantsCoverageRatio,mutantsKilled,mutantsKillRatio,mutantsAlive,timeBudget,totalTestClasses
evosuite,jsoup-36,org.jsoup.nodes.DocumentType,7,270,89978,5262,22,0,0,0,38,38,100.0,26,26,100.0,23,23,100.0,23,100.0,0,120,2
evosuite,threeten-extra-90,org.threeten.extra.LocalDateRange,5,296,97769,5792,119,0,0,0,123,117,95.12195,120,116,96.666664,4,0,0.0,0,0.0,4,120,2
evosuite,jsoup-34,org.jsoup.select.Evaluator,3,276,112298,12847,131,0,0,0,2,2,100.0,0,0,0.0,0,0,0.0,0,0.0,0,120,2
evosuite,threeten-extra-98,org.threeten.extra.chrono.CopticChronology,9,270,84654,2526,44,0,0,0,24,24,100.0,4,4,100.0,22,22,100.0,22,100.0,0,120,2
evosuite,threeten-extra-90,org.threeten.extra.LocalDateRange,1,251,91960,5332,102,0,5,0,123,115,93.49593,120,109,90.833336,145,138,95.17241,138,95.17241,7,120,2
evosuite,spatial4j-47,org.locationtech.spatial4j.distance.DistanceUtils,3,271,105949,7876,90,0,4,0,162,153,94.44444,118,111,94.067795,6,0,0.0,0,0.0,6,120,2
evosuite,ta4j-54,org.ta4j.core.indicators.KAMAIndicator,5,283,118680,2924,21,0,2,0,20,18,90.0,4,4,100.0,2,0,0.0,0,0.0,2,120,2
evosuite,ta4j-71,org.ta4j.core.num.NaN,9,267,85674,1779,61,0,0,0,38,38,100.0,4,4,100.0,0,0,0.0,0,0.0,0,120,2
evosuite,threeten-extra-97,org.threeten.extra.scale.TaiInstant,5,273,88152,5498,57,0,1,0,64,62,96.875,24,24,100.0,52,52,100.0,52,100.0,0,120,2
evosuite,ta4j-69,org.ta4j.core.Trade,5,276,88959,2306,75,0,0,0,60,53,88.333336,22,20,90.909096,7,0,0.0,0,0.0,7,120,2
evosuite,jsoup-30,org.jsoup.parser.TokenQueue,2,263,85610,1972,68,0,0,0,149,145,97.31544,118,112,94.91525,121,120,99.17355,120,99.17355,1,120,2
evosuite,spatial4j-43,org.locationtech.spatial4j.shape.SpatialRelation,7,285,78304,1123,16,0,0,0,20,20,100.0,21,21,100.0,18,18,100.0,18,100.0,0,120,2
evosuite,ta4j-63,org.ta4j.core.indicators.LWMAIndicator,7,272,80077,5839,8,0,0,0,17,17,100.0,4,4,100.0,0,0,0.0,0,0.0,0,120,2
evosuite,spatial4j-51,org.locationtech.spatial4j.shape.impl.CircleImpl,1,229,109759,8749,81,0,4,0,94,94,100.0,88,85,96.590904,0,0,0.0,0,0.0,0,120,2
evosuite,collections-2,org.apache.commons.collections4.collection.CompositeCollection,6,269,120752,7499,90,0,1,0,112,112,100.0,60,60,100.0,68,68,100.0,68,100.0,0,120,2
evosuite,collections-4,org.apache.commons.collections4.map.MultiValueMap,5,280,87364,5924,23,0,0,0,88,46,52.272724,44,15,34.090908,23,0,0.0,0,0.0,23,120,2
evosuite,threeten-extra-91,org.threeten.extra.chrono.DiscordianChronology,2,294,86739,2825,60,0,0,0,48,48,100.0,19,19,100.0,39,39,100.0,39,100.0,0,120,2
evosuite,ta4j-59,org.ta4j.core.criteria.pnl.AverageProfitCriterion,5,266,79688,2162,6,0,0,0,18,4,22.222223,8,0,0.0,10,0,0.0,0,0.0,10,120,2
evosuite,threeten-extra-95,org.threeten.extra.Months,9,282,90208,5556,74,0,0,0,93,84,90.32258,54,47,87.03704,0,0,0.0,0,0.0,0,120,2
evosuite,collections-20,org.apache.commons.collections4.map.LinkedMap,8,311,165769,15310,62,0,0,0,25,25,100.0,4,4,100.0,14,14,100.0,14,100.0,0,120,2
evosuite,jsoup-26,org.jsoup.examples.Wikipedia,10,266,81999,16,2,1,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,120,2
evosuite,ta4j-53,org.ta4j.core.criteria.SqnCriterion,3,273,85843,6644,18,0,0,0,29,25,86.206894,10,7,70.0,3,0,0.0,0,0.0,3,120,2
evosuite,spatial4j-51,org.locationtech.spatial4j.shape.impl.CircleImpl,8,290,106600,8657,81,0,6,0,94,87,92.55319,88,78,88.63636,5,0,0.0,0,0.0,5,120,2
evosuite,ta4j-75,org.ta4j.core.indicators.aroon.AroonDownIndicator,6,282,81554,5775,13,0,0,0,19,16,84.210526,6,3,50.0,2,0,0.0,0,0.0,2,120,2
evosuite,collections-5,org.apache.commons.collections4.functors.PrototypeFactory,10,271,77084,1187,4,0,0,0,13,11,84.61539,4,4,100.0,6,5,83.33333,5,83.33333,1,120,2
evosuite,collections-2,org.apache.commons.collections4.collection.CompositeCollection,9,287,201942,5218,88,0,4,0,112,112,100.0,60,60,100.0,68,68,100.0,68,100.0,0,120,2
evosuite,collections-24,org.apache.commons.collections4.functors.EqualPredicate,2,261,77383,1134,6,0,0,0,16,16,100.0,6,6,100.0,0,0,0.0,0,0.0,0,120,2
evosuite,threeten-extra-93,org.threeten.extra.DayOfMonth,9,288,85024,5426,54,0,0,0,53,52,98.11321,32,29,90.625,44,43,97.72727,40,90.909096,4,120,2
evosuite,jsoup-34,org.jsoup.select.Evaluator,9,266,112390,12965,126,0,0,0,2,2,100.0,0,0,0.0,0,0,0.0,0,0.0,0,120,2
evosuite,ta4j-76,org.ta4j.core.Position,5,274,91297,5628,80,0,0,0,86,81,94.18604,52,48,92.30769,4,0,0.0,0,0.0,4,120,2
evosuite,collections-2,org.apache.commons.collections4.collection.CompositeCollection,2,266,116452,5515,77,0,0,0,112,104,92.85714,60,53,88.333336,68,64,94.117645,64,94.117645,4,120,2
evosuite,ta4j-65,org.ta4j.core.criteria.NumberOfLosingPositionsCriterion,2,268,80250,5869,8,0,0,0,5,5,100.0,2,1,50.0,0,0,0.0,0,0.0,0,120,2
evosuite,collections-4,org.apache.commons.collections4.map.MultiValueMap,8,277,87879,5406,20,0,0,0,88,41,46.590908,44,14,31.818182,52,27,51.923077,27,51.923077,25,120,2
evosuite,collections-1,org.apache.commons.collections4.SetUtils,1,409,121359,11,106,1,0,0,54,0,0.0,36,0,0.0,48,0,0.0,0,0.0,48,120,2
evosuite,collections-1,org.apache.commons.collections4.SetUtils,3,272,92769,5996,62,0,0,0,54,52,96.296295,36,33,91.66667,2,0,0.0,0,0.0,2,120,2
evosuite,collections-10,org.apache.commons.collections4.multimap.ArrayListValuedHashMap,5,278,129219,14307,17,0,0,0,26,26,100.0,2,2,100.0,0,0,0.0,0,0.0,0,120,2
evosuite,collections-7,org.apache.commons.collections4.ListUtils,1,270,115401,6028,77,0,0,0,100,91,91.0,74,62,83.78378,5,0,0.0,0,0.0,5,120,2
evosuite,spatial4j-46,org.locationtech.spatial4j.SpatialPredicate,3,287,93201,4583,31,0,1,0,31,31,100.0,8,8,100.0,0,0,0.0,0,0.0,0,120,2
evosuite,ta4j-72,org.ta4j.core.indicators.MACDIndicator,7,279,83430,5911,18,0,0,0,11,11,100.0,2,2,100.0,0,0,0.0,0,0.0,0,120,2
evosuite,collections-19,org.apache.commons.collections4.iterators.ZippingIterator,10,272,86801,4196,11,0,0,0,35,35,100.0,14,14,100.0,15,15,100.0,15,100.0,0,120,2
evosuite,ta4j-62,org.ta4j.core.indicators.helpers.LossIndicator,1,241,82063,5399,9,0,0,0,8,5,62.5,4,1,25.0,5,0,0.0,0,0.0,5,120,2
evosuite,threeten-extra-83,org.threeten.extra.Minutes,9,281,88560,5400,75,0,0,0,97,73,75.25773,56,41,73.21429,68,60,88.2353,60,88.2353,8,120,2
evosuite,ta4j-81,org.ta4j.core.indicators.statistics.SimpleLinearRegressionIndicator,10,287,83260,2437,11,0,0,0,34,34,100.0,10,10,100.0,0,0,0.0,0,0.0,0,120,2
evosuite,collections-1,org.apache.commons.collections4.SetUtils,7,272,93845,6227,64,0,0,0,54,54,100.0,36,36,100.0,0,0,0.0,0,0.0,0,120,2
evosuite,ta4j-56,org.ta4j.core.criteria.pnl.NetLossCriterion,8,278,80906,6839,10,0,0,0,11,9,81.818184,4,2,50.0,2,0,0.0,0,0.0,2,120,2
evosuite,spatial4j-52,org.locationtech.spatial4j.io.PolyshapeReader,7,274,95279,9028,46,0,0,0,75,67,89.33333,47,40,85.106384,3,0,0.0,0,0.0,3,120,2
evosuite,collections-24,org.apache.commons.collections4.functors.EqualPredicate,1,257,77684,1747,9,0,0,0,16,16,100.0,6,6,100.0,0,0,0.0,0,0.0,0,120,2
evosuite,collections-19,org.apache.commons.collections4.iterators.ZippingIterator,3,269,79405,5352,10,0,0,0,35,35,100.0,14,14,100.0,15,15,100.0,15,100.0,0,120,2
evosuite,jsoup-26,org.jsoup.examples.Wikipedia,2,262,82225,22,3,1,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,120,2
evosuite,collections-4,org.apache.commons.collections4.map.MultiValueMap,2,260,91087,8617,20,0,0,0,88,48,54.545456,44,16,36.363636,52,29,55.76923,29,55.76923,23,120,2
evosuite,spatial4j-45,org.locationtech.spatial4j.context.SpatialContextFactory,6,263,87991,8522,39,0,1,0,151,144,95.364235,60,56,93.333336,1,0,0.0,0,0.0,1,120,2
evosuite,threeten-extra-88,org.threeten.extra.PackedFields,5,266,78574,1181,3,0,0,0,7,7,100.0,4,4,100.0,2,2,100.0,2,100.0,0,120,2
evosuite,jsoup-38,org.jsoup.select.NodeTraversor,9,270,98974,12000,21,0,0,0,77,72,93.50649,66,55,83.33333,4,0,0.0,0,0.0,4,120,2
evosuite,spatial4j-45,org.locationtech.spatial4j.context.SpatialContextFactory,10,273,89603,4922,41,0,1,0,151,138,91.39073,60,57,95.0,1,0,0.0,0,0.0,1,120,2
evosuite,ta4j-79,org.ta4j.core.indicators.statistics.VarianceIndicator,4,257,82558,7903,12,0,0,0,15,15,100.0,2,2,100.0,0,0,0.0,0,0.0,0,120,2
evosuite,threeten-extra-86,org.threeten.extra.chrono.AccountingEra,6,280,77993,1661,7,0,0,0,8,8,100.0,3,3,100.0,3,3,100.0,3,100.0,0,120,2
evosuite,collections-7,org.apache.commons.collections4.ListUtils,8,290,95111,8423,81,0,0,0,100,99,99.0,74,69,93.24324,1,0,0.0,0,0.0,1,120,2
evosuite,threeten-extra-84,org.threeten.extra.scale.UtcInstant,2,273,88279,5613,63,0,0,0,72,71,98.61111,34,33,97.05882,72,71,98.61111,71,98.61111,1,120,2
evosuite,jsoup-30,org.jsoup.parser.TokenQueue,4,273,85662,2824,70,0,0,0,149,146,97.98658,118,114,96.61017,121,120,99.17355,120,99.17355,1,120,2
evosuite,ta4j-80,org.ta4j.core.criteria.NumberOfConsecutivePositionsCriterion,1,249,80778,8493,11,0,0,0,22,22,100.0,16,14,87.5,0,0,0.0,0,0.0,0,120,2
evosuite,ta4j-82,org.ta4j.core.analysis.Returns,9,283,85871,8593,26,0,0,0,57,48,84.210526,12,9,75.0,3,0,0.0,0,0.0,3,120,2
evosuite,collections-16,org.apache.commons.collections4.sequence.ReplacementsFinder,8,284,77704,5253,4,0,0,0,17,17,100.0,4,4,100.0,6,6,100.0,6,100.0,0,120,2
evosuite,jsoup-26,org.jsoup.examples.Wikipedia,4,280,81914,22,2,1,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,120,2
evosuite,ta4j-61,org.ta4j.core.rules.StopLossRule,7,267,80912,3535,11,0,0,0,24,20,83.33333,6,6,100.0,1,0,0.0,0,0.0,1,120,2
evosuite,collections-19,org.apache.commons.collections4.iterators.ZippingIterator,4,266,80683,5473,11,0,0,0,35,35,100.0,14,14,100.0,15,15,100.0,15,100.0,0,120,2
evosuite,collections-18,org.apache.commons.collections4.IteratorUtils,5,268,112336,12923,67,0,5,0,226,127,56.194695,142,65,45.774647,62,0,0.0,0,0.0,62,120,2
evosuite,collections-15,org.apache.commons.collections4.functors.DefaultEquator,8,273,77333,1859,7,0,0,0,5,5,100.0,8,7,87.5,8,8,100.0,8,100.0,0,120,2
evosuite,ta4j-71,org.ta4j.core.num.NaN,4,292,85154,2704,62,0,0,0,38,38,100.0,4,4,100.0,0,0,0.0,0,0.0,0,120,2
evosuite,threeten-extra-88,org.threeten.extra.PackedFields,3,261,78287,1195,3,0,0,0,7,7,100.0,4,4,100.0,2,2,100.0,2,100.0,0,120,2
evosuite,ta4j-80,org.ta4j.core.criteria.NumberOfConsecutivePositionsCriterion,2,275,81475,8907,12,0,0,0,22,19,86.36364,16,10,62.5,1,0,0.0,0,0.0,1,120,2
evosuite,ta4j-78,org.ta4j.core.indicators.UlcerIndexIndicator,8,290,81206,7590,10,0,0,0,19,19,100.0,4,4,100.0,0,0,0.0,0,0.0,0,120,2
evosuite,collections-6,org.apache.commons.collections4.list.TreeList,8,303,130521,6908,149,0,0,0,54,54,100.0,18,18,100.0,42,42,100.0,42,100.0,0,120,2
evosuite,collections-18,org.apache.commons.collections4.IteratorUtils,1,250,111935,10811,73,0,1,0,226,142,62.83186,142,79,55.6338,52,0,0.0,0,0.0,52,120,2
evosuite,threeten-extra-90,org.threeten.extra.LocalDateRange,10,288,96540,5523,110,0,0,0,123,116,94.308945,120,115,95.83333,145,141,97.24138,141,97.24138,4,120,2
evosuite,ta4j-74,org.ta4j.core.rules.TimeRangeRule,5,285,80782,9184,9,0,0,0,12,11,91.66667,4,0,0.0,3,0,0.0,0,0.0,3,120,2
evosuite,collections-25,org.apache.commons.collections4.sequence.EditScript,4,259,63775,5589,9,0,0,0,20,20,100.0,2,2,100.0,0,0,0.0,0,0.0,0,120,2
evosuite,collections-20,org.apache.commons.collections4.map.LinkedMap,7,262,221965,27975,60,0,0,0,25,24,96.0,4,4,100.0,1,0,0.0,0,0.0,1,120,2
evosuite,threeten-extra-85,org.threeten.extra.chrono.PaxEra,6,266,77817,1637,6,0,0,0,8,8,100.0,3,3,100.0,3,3,100.0,3,100.0,0,120,2
evosuite,spatial4j-44,org.locationtech.spatial4j.shape.impl.InfBufLine,1,231,96864,11754,44,0,2,0,49,49,100.0,42,39,92.85714,0,0,0.0,0,0.0,0,120,2
evosuite,ta4j-76,org.ta4j.core.Position,3,288,90390,8642,78,0,0,0,86,85,98.83721,52,51,98.07692,1,0,0.0,0,0.0,1,120,2
evosuite,ta4j-78,org.ta4j.core.indicators.UlcerIndexIndicator,4,281,83555,7822,10,0,0,0,19,18,94.73685,4,3,75.0,0,0,0.0,0,0.0,0,120,2
evosuite,spatial4j-42,org.locationtech.spatial4j.shape.impl.PointImpl,2,271,95836,11369,52,0,0,0,38,38,100.0,30,27,90.0,0,0,0.0,0,0.0,0,120,2
evosuite,ta4j-77,org.ta4j.core.criteria.helpers.VarianceCriterion,1,260,81236,9381,11,0,0,0,25,18,72.0,4,2,50.0,2,0,0.0,0,0.0,2,120,2
evosuite,ta4j-58,org.ta4j.core.rules.StopGainRule,9,280,81337,8332,10,0,0,0,24,20,83.33333,6,6,100.0,1,0,0.0,0,0.0,1,120,2
evosuite,collections-13,org.apache.commons.collections4.MapUtils,5,259,90615,2699,2,0,0,0,306,14,4.5751634,188,6,3.1914895,118,4,3.3898306,4,3.3898306,114,120,2
evosuite,ta4j-57,org.ta4j.core.criteria.helpers.StandardErrorCriterion,10,306,83884,8754,11,0,0,0,11,9,81.818184,2,2,100.0,2,0,0.0,0,0.0,2,120,2
evosuite,ta4j-73,org.ta4j.core.criteria.pnl.GrossProfitCriterion,4,272,81156,8776,10,0,0,0,11,10,90.909096,4,3,75.0,1,0,0.0,0,0.0,1,120,2
evosuite,jsoup-27,org.jsoup.parser.HtmlTreeBuilder,8,285,115007,29241,373,0,5,0,450,383,85.111115,248,188,75.80645,20,0,0.0,0,0.0,20,120,2
evosuite,spatial4j-50,org.locationtech.spatial4j.shape.impl.BufferedLine,4,264,106820,13534,62,0,1,0,98,96,97.95918,64,56,87.5,0,0,0.0,0,0.0,0,120,2
evosuite,ta4j-75,org.ta4j.core.indicators.aroon.AroonDownIndicator,7,278,82501,7838,10,0,0,0,19,15,78.94737,6,2,33.333336,3,0,0.0,0,0.0,3,120,2
evosuite,threeten-extra-87,org.threeten.extra.PeriodDuration,4,254,86725,5343,65,0,0,0,123,112,91.056915,78,66,84.61539,4,0,0.0,0,0.0,4,120,2
evosuite,collections-4,org.apache.commons.collections4.map.MultiValueMap,1,275,85214,8981,25,0,0,0,88,63,71.590904,44,24,54.545456,12,0,0.0,0,0.0,12,120,2
evosuite,spatial4j-49,org.locationtech.spatial4j.io.GeoJSONWriter,10,278,88446,10934,23,0,4,0,105,90,85.71429,36,29,80.55556,7,0,0.0,0,0.0,7,120,2
evosuite,spatial4j-43,org.locationtech.spatial4j.shape.SpatialRelation,4,273,77950,1879,16,0,0,0,20,20,100.0,21,21,100.0,18,18,100.0,18,100.0,0,120,2
evosuite,threeten-extra-97,org.threeten.extra.scale.TaiInstant,1,253,86359,5475,59,0,0,0,64,62,96.875,24,24,100.0,52,52,100.0,52,100.0,0,120,2
evosuite,jsoup-39,org.jsoup.nodes.TextNode,8,274,102107,9407,53,0,0,0,50,50,100.0,70,58,82.85715,0,0,0.0,0,0.0,0,120,2
evosuite,threeten-extra-83,org.threeten.extra.Minutes,3,274,89748,5485,73,0,0,0,97,72,74.2268,56,41,73.21429,8,0,0.0,0,0.0,8,120,2
evosuite,jsoup-33,org.jsoup.nodes.Element,4,275,123347,26672,377,0,2,0,483,437,90.47619,266,189,71.05263,14,0,0.0,0,0.0,14,120,2
evosuite,jsoup-38,org.jsoup.select.NodeTraversor,2,496,98650,16837,27,0,0,0,77,73,94.80519,66,59,89.393936,3,0,0.0,0,0.0,3,120,2
evosuite,ta4j-63,org.ta4j.core.indicators.LWMAIndicator,5,270,81331,9535,10,0,0,0,17,17,100.0,4,4,100.0,0,0,0.0,0,0.0,0,120,2
evosuite,collections-6,org.apache.commons.collections4.list.TreeList,1,323,90427,7427,66,0,0,0,54,54,100.0,18,18,100.0,42,42,100.0,42,100.0,0,120,2
evosuite,threeten-extra-100,org.threeten.extra.chrono.EthiopicEra,5,292,78273,1716,7,0,0,0,8,8,100.0,3,3,100.0,3,3,100.0,3,100.0,0,120,2
evosuite,ta4j-54,org.ta4j.core.indicators.KAMAIndicator,7,278,102993,8446,13,0,0,0,20,17,85.0,4,3,75.0,3,0,0.0,0,0.0,3,120,2
evosuite,spatial4j-42,org.locationtech.spatial4j.shape.impl.PointImpl,4,292,101743,12261,49,0,0,0,38,37,97.368416,30,26,86.666664,1,0,0.0,0,0.0,1,120,2
evosuite,threeten-extra-86,org.threeten.extra.chrono.AccountingEra,5,267,78201,1706,7,0,0,0,8,8,100.0,3,3,100.0,3,3,100.0,3,100.0,0,120,2
evosuite,jsoup-35,org.jsoup.safety.Cleaner,9,274,89390,12204,16,0,0,0,41,31,75.60976,16,9,56.25,21,13,61.904762,13,61.904762,8,120,2
evosuite,jsoup-36,org.jsoup.nodes.DocumentType,4,260,88962,6712,21,0,0,0,38,38,100.0,26,26,100.0,23,23,100.0,23,100.0,0,120,2
evosuite,jsoup-39,org.jsoup.nodes.TextNode,6,285,108640,10208,58,0,0,0,50,50,100.0,70,66,94.28571,0,0,0.0,0,0.0,0,120,2
evosuite,ta4j-55,org.ta4j.core.aggregator.DurationBarAggregator,6,274,83700,7124,15,0,0,0,52,51,98.07692,36,33,91.66667,0,0,0.0,0,0.0,0,120,2
evosuite,threeten-extra-92,org.threeten.extra.chrono.Symmetry454Date,10,284,101277,6756,129,0,0,0,149,149,100.0,80,80,100.0,0,0,0.0,0,0.0,0,120,2
evosuite,ta4j-67,org.ta4j.core.indicators.SMAIndicator,2,270,80621,6999,8,0,0,0,10,10,100.0,2,2,100.0,0,0,0.0,0,0.0,0,120,2
evosuite,spatial4j-47,org.locationtech.spatial4j.distance.DistanceUtils,2,278,108266,11393,93,0,3,0,162,153,94.44444,118,111,94.067795,6,0,0.0,0,0.0,6,120,2
evosuite,spatial4j-47,org.locationtech.spatial4j.distance.DistanceUtils,5,281,108639,11830,89,0,3,0,162,153,94.44444,118,111,94.067795,6,0,0.0,0,0.0,6,120,2
evosuite,ta4j-67,org.ta4j.core.indicators.SMAIndicator,8,297,80269,3139,8,0,0,0,10,9,90.0,2,2,100.0,0,0,0.0,0,0.0,0,120,2
evosuite,threeten-extra-83,org.threeten.extra.Minutes,7,323,91242,2654,81,0,0,0,97,71,73.19588,56,41,73.21429,68,60,88.2353,60,88.2353,8,120,2
evosuite,threeten-extra-93,org.threeten.extra.DayOfMonth,10,293,85729,5443,54,0,0,0,53,53,100.0,32,30,93.75,0,0,0.0,0,0.0,0,120,2
evosuite,spatial4j-52,org.locationtech.spatial4j.io.PolyshapeReader,1,246,93217,10360,43,0,0,0,75,61,81.333336,47,36,76.59575,5,0,0.0,0,0.0,5,120,2
evosuite,ta4j-77,org.ta4j.core.criteria.helpers.VarianceCriterion,4,264,82895,8248,13,0,0,0,25,20,80.0,4,3,75.0,1,0,0.0,0,0.0,1,120,2
evosuite,ta4j-79,org.ta4j.core.indicators.statistics.VarianceIndicator,10,283,108812,7675,9,0,0,0,15,15,100.0,2,2,100.0,0,0,0.0,0,0.0,0,120,2
evosuite,jsoup-33,org.jsoup.nodes.Element,7,258,122968,16618,345,0,1,0,483,446,92.33955,266,209,78.57143,9,0,0.0,0,0.0,9,120,2
evosuite,spatial4j-40,org.locationtech.spatial4j.distance.GeodesicSphereDistCalc,3,275,93201,7476,36,0,4,0,27,27,100.0,6,6,100.0,0,0,0.0,0,0.0,0,120,2
evosuite,ta4j-63,org.ta4j.core.indicators.LWMAIndicator,3,266,81358,5552,8,0,0,0,17,17,100.0,4,4,100.0,0,0,0.0,0,0.0,0,120,2
evosuite,jsoup-35,org.jsoup.safety.Cleaner,10,274,87024,7776,12,0,0,0,41,35,85.36585,16,11,68.75,21,17,80.952385,17,80.952385,4,120,2
evosuite,collections-4,org.apache.commons.collections4.map.MultiValueMap,3,283,98065,6237,27,0,0,0,88,52,59.090908,44,16,36.363636,52,32,61.538464,32,61.538464,20,120,2
evosuite,ta4j-77,org.ta4j.core.criteria.helpers.VarianceCriterion,3,263,82252,6573,11,0,0,0,25,24,96.0,4,4,100.0,1,0,0.0,0,0.0,1,120,2
evosuite,ta4j-56,org.ta4j.core.criteria.pnl.NetLossCriterion,1,256,80585,6003,10,0,0,0,11,10,90.909096,4,2,50.0,2,0,0.0,0,0.0,2,120,2
evosuite,ta4j-63,org.ta4j.core.indicators.LWMAIndicator,2,266,82032,5874,9,0,0,0,17,16,94.117645,4,3,75.0,1,0,0.0,0,0.0,1,120,2
evosuite,threeten-extra-100,org.threeten.extra.chrono.EthiopicEra,1,307,79257,1693,7,0,0,0,8,8,100.0,3,3,100.0,3,3,100.0,3,100.0,0,120,2
evosuite,threeten-extra-88,org.threeten.extra.PackedFields,6,265,78764,1232,3,0,0,0,7,7,100.0,4,4,100.0,2,2,100.0,2,100.0,0,120,2
evosuite,ta4j-69,org.ta4j.core.Trade,10,268,91373,5881,77,0,0,0,60,51,85.0,22,20,90.909096,7,0,0.0,0,0.0,7,120,2
evosuite,ta4j-53,org.ta4j.core.criteria.SqnCriterion,6,271,85141,6408,13,0,0,0,29,15,51.724136,10,2,20.0,9,0,0.0,0,0.0,9,120,2
evosuite,threeten-extra-96,org.threeten.extra.chrono.PaxDate,4,262,98243,6346,117,0,0,0,137,137,100.0,113,112,99.11504,0,0,0.0,0,0.0,0,120,2
evosuite,collections-14,org.apache.commons.collections4.bag.CollectionBag,1,244,134065,6108,55,0,0,0,44,39,88.63636,24,21,87.5,3,0,0.0,0,0.0,3,120,2
evosuite,ta4j-76,org.ta4j.core.Position,10,301,95702,6213,76,0,0,0,86,85,98.83721,52,51,98.07692,1,0,0.0,0,0.0,1,120,2
evosuite,ta4j-80,org.ta4j.core.criteria.NumberOfConsecutivePositionsCriterion,3,271,81808,5793,10,0,0,0,22,21,95.454544,16,13,81.25,0,0,0.0,0,0.0,0,120,2
evosuite,threeten-extra-90,org.threeten.extra.LocalDateRange,8,297,94911,5312,116,0,0,0,123,117,95.12195,120,114,95.0,145,141,97.24138,141,97.24138,4,120,2
evosuite,ta4j-63,org.ta4j.core.indicators.LWMAIndicator,10,280,82871,5654,10,0,0,0,17,17,100.0,4,4,100.0,0,0,0.0,0,0.0,0,120,2
evosuite,collections-25,org.apache.commons.collections4.sequence.EditScript,9,267,63605,3794,9,0,0,0,20,20,100.0,2,2,100.0,0,0,0.0,0,0.0,0,120,2
evosuite,collections-11,org.apache.commons.collections4.bidimap.DualTreeBidiMap,10,844,94898,6271,13,0,0,0,60,21,35.0,12,1,8.333334,23,0,0.0,0,0.0,23,120,2
evosuite,jsoup-35,org.jsoup.safety.Cleaner,8,287,94246,8465,16,0,0,0,41,39,95.12195,16,14,87.5,21,19,90.47619,19,90.47619,2,120,2
evosuite,jsoup-27,org.jsoup.parser.HtmlTreeBuilder,6,275,114602,15407,396,0,7,0,450,409,90.888885,248,205,82.661285,10,0,0.0,0,0.0,10,120,2
evosuite,jsoup-29,org.jsoup.select.Selector,6,285,98245,9105,23,0,0,0,32,32,100.0,14,14,100.0,0,0,0.0,0,0.0,0,120,2
evosuite,threeten-extra-97,org.threeten.extra.scale.TaiInstant,3,269,115179,12127,57,0,1,0,64,61,95.3125,24,23,95.83333,52,51,98.07692,51,98.07692,1,120,2
evosuite,ta4j-53,org.ta4j.core.criteria.SqnCriterion,7,282,86902,5662,18,0,0,0,29,26,89.655174,10,7,70.0,2,0,0.0,0,0.0,2,120,2
evosuite,jsoup-33,org.jsoup.nodes.Element,2,269,116027,18645,460,0,1,0,483,445,92.1325,266,207,77.81955,12,0,0.0,0,0.0,12,120,2
evosuite,spatial4j-52,org.locationtech.spatial4j.io.PolyshapeReader,10,297,95731,4701,46,0,0,0,75,68,90.66667,47,40,85.106384,2,0,0.0,0,0.0,2,120,2
evosuite,spatial4j-45,org.locationtech.spatial4j.context.SpatialContextFactory,4,266,90704,6608,42,0,1,0,151,141,93.37748,60,57,95.0,56,55,98.21429,55,98.21429,1,120,2
evosuite,collections-22,org.apache.commons.collections4.ArrayStack,7,282,140670,1219,17,0,0,0,30,30,100.0,16,16,100.0,26,26,100.0,25,96.15385,1,120,2
evosuite,ta4j-77,org.ta4j.core.criteria.helpers.VarianceCriterion,2,275,83271,6110,12,0,0,0,25,20,80.0,4,3,75.0,1,0,0.0,0,0.0,1,120,2
evosuite,spatial4j-44,org.locationtech.spatial4j.shape.impl.InfBufLine,6,260,93935,7100,44,0,4,0,49,48,97.95918,42,38,90.47619,1,0,0.0,0,0.0,1,120,2
evosuite,threeten-extra-93,org.threeten.extra.DayOfMonth,3,276,84477,5574,50,0,3,0,53,50,94.33962,32,29,90.625,1,0,0.0,0,0.0,1,120,2
evosuite,jsoup-31,org.jsoup.nodes.FormElement,5,277,112084,8850,34,0,0,0,45,22,48.88889,32,11,34.375,11,0,0.0,0,0.0,11,120,2
evosuite,jsoup-26,org.jsoup.examples.Wikipedia,5,270,81632,19,2,1,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,120,2
evosuite,ta4j-54,org.ta4j.core.indicators.KAMAIndicator,3,292,104844,6059,13,0,0,0,20,17,85.0,4,3,75.0,3,0,0.0,0,0.0,3,120,2
evosuite,collections-7,org.apache.commons.collections4.ListUtils,10,267,96564,6164,83,0,0,0,100,98,98.0,74,68,91.89189,2,0,0.0,0,0.0,2,120,2
evosuite,jsoup-34,org.jsoup.select.Evaluator,2,271,112199,12131,112,0,0,0,2,2,100.0,0,0,0.0,0,0,0.0,0,0.0,0,120,2
evosuite,jsoup-36,org.jsoup.nodes.DocumentType,6,275,90492,4856,22,0,0,0,38,38,100.0,26,26,100.0,23,23,100.0,23,100.0,0,120,2
